X,Y,OBJECTID,carr_way_no,road_id,road_name,start_name,end_name,location,latest,count_date,peak_hour,count_duration,adt,peaktraffic,pccar,pclcv,pcmcv,pchcvi,pchcvii,pcbus,pcheavy,NZTMX,NZTMY
1743712.878,5916254.557,41,13355,47074,SAN PEDRO PL,SAN ANTONIO WAY RAB,SAN BERNADINO/SAN PEDRO LINK,60,Yes,2008/06/16 00:00:00+00,,7D,1012,,86,8,3,2,1,0,6,1743712.878,5916254.557
1743482.974,5916080.292,42,10256,41362,SAN LORENZO RISE,SAN FERNANDO WAY RAB,START ISLAND RHS,30,Yes,2008/06/23 00:00:00+00,,7D,112,,86,8,3,2,1,0,6,1743482.974,5916080.292
1769767.714,5910703.801,43,34329,51424,GUYS RD,LURGAN DR RAB,HAVEN DR,572,Yes,2010/04/28 00:00:00+00,1700,7D,1832,245,98,1,1,0,0,0,1,1769767.714,5910703.801
1769672.359,5911264.137,44,28279,52966,HUNTINGTON DR,TI RAKAU DR,HUNTINGTON DR SERVICE LANE,48,Yes,2001/10/31 00:00:00+00,,,1171,,,,,,,,,1769672.359,5911264.137
1769628.501,5911034.921,45,32803,52966,HUNTINGTON DR,SAIDIA PL RAB,QUARTLEY PL,276,Yes,2003/10/12 00:00:00+00,,,2026,,,,,,,,,1769628.501,5911034.921
1769920.326,5910725.53,46,34337,53272,HAVEN DR,OPITO WAY,KIRIKIRI LANE,211,Yes,2005/11/17 00:00:00+00,17:00,,2448,250,98,0,1,1,0,0,2,1769920.326,5910725.53
1766222.25,5903661.487,47,32435,52136,PLUNKET AVE,KEITH HAY DR,MOTORWAY OVERBRIDGE (1ST ABUTMENT),256,Yes,1998/02/16 00:00:00+00,,,7488,,,,,,,,,1766222.25,5903661.487
1765897.347,5904385.988,48,26460,52136,PLUNKET AVE,NAREK PL,CAVENDISH DR,1042,Yes,1998/03/24 00:00:00+00,,,7334,,85,10,2,1,2,0,5,1765897.347,5904385.988
1765762.909,5904653.509,49,26461,52136,PLUNKET AVE,CAVENDISH DR,STAFFORD AVE,1342,Yes,1998/03/24 00:00:00+00,,,4994,,,,,,,,,1765762.909,5904653.509
1765650.623,5904929.579,50,,52136,PLUNKET AVE,,,1641,Yes,1998/10/15 00:00:00+00,,,4533,,,,,,,,,1765650.623,5904929.579
1768915.75,5900839.62,51,27595,52658,WEYMOUTH RD,GREAT SOUTH RD,END OF 4 LANES,0,Yes,1997/06/30 00:00:00+00,,,20598,,,,,,,,,1768915.75,5900839.62
1768492.124,5900664.524,52,27591,52658,WEYMOUTH RD,CHURCHILL AVE,RUSSELL RD,442,Yes,1992/09/18 00:00:00+00,,,12792,,,,,,,,,1768492.124,5900664.524
1768100.157,5900501.31,53,27588,52658,WEYMOUTH RD,RONDORLYN PL,COXHEAD RD,867,Yes,1993/11/05 00:00:00+00,,,13192,,,,,,,,,1768100.157,5900501.31
1767296.513,5900165.54,54,27584,52658,WEYMOUTH RD,GAINSBOROUGH ST,MINTON PL,1725,Yes,2011/09/07 00:00:00+00,800,,14181,1376,98,0,1,1,0,0,2,1767296.513,5900165.54
1766939.04,5900016.27,55,27581,52658,WEYMOUTH RD,SYKES RD,ANTALYA PL,2115,Yes,1998/02/24 00:00:00+00,,,21888,,,,,,,,,1766939.04,5900016.27
1766614.789,5899884.354,56,33952,52658,WEYMOUTH RD,GLENVEAGH PARK DR,JOHN WALKER DR,2464,Yes,2004/03/04 00:00:00+00,,,7609,,,,,,,,,1766614.789,5899884.354
1768626.666,5900659.078,57,33927,52254,ROGERS RD (MANUREWA),WEYMOUTH RD RAB,BLOSSOM LANE,47,Yes,2005/02/05 00:00:00+00,8:00,,4073,475,98,2,0,0,0,0,0,1768626.666,5900659.078
1767481.53,5900721.355,58,27715,52703,WORDSWORTH RD,BEESTON CRES (NORTH),WINSFORD ST,442,Yes,1991/08/02 00:00:00+00,,,6100,,86,8,3,2,1,0,6,1767481.53,5900721.355
1767107.94,5901015.778,59,27712,52703,WORDSWORTH RD,SWALLOW DR,BEDLINGTON AVE,919,Yes,1991/07/16 00:00:00+00,,,3886,,86,8,3,2,1,0,6,1767107.94,5901015.778
1765985.854,5900574.654,60,,52703,WORDSWORTH RD,,,2109,Yes,2002/08/02 00:00:00+00,,,4251,,,,,,,,,1765985.854,5900574.654
1767688.37,5900220.6,61,24789,51332,FRIEDLANDERS RD,EDDOWES ST,WILLIAM AVE,84,Yes,1999/04/07 00:00:00+00,,,6943,,,,,,,,,1767688.37,5900220.6
1767773.349,5900018.614,62,24788,51332,FRIEDLANDERS RD,WILLIAM AVE,RUBY ST,306,Yes,2001/05/03 00:00:00+00,,,5720,,,,,,,,,1767773.349,5900018.614
1768067.923,5899357.889,63,24785,51332,FRIEDLANDERS RD,ASTOR PL,MAHIA RD,1032,Yes,2006/06/19 00:00:00+00,8:00,,3248,339,97,2,1,0,0,0,1,1768067.923,5899357.889
1771753.18,5895085.819,64,3931,60074,CHICHESTER DR,ERCEG WAY,ROSEHILL DR,121,Yes,2003/05/29 00:00:00+00,,,4774,,95,2,2,1,0,0,3,1771753.18,5895085.819
1766747.39,5905443.59,65,24519,51217,EDORVALE AVE,PUHINUI RD,HOLDEN PL,63,Yes,2003/01/16 00:00:00+00,,,666,,,,,,,,,1766747.39,5905443.59
1765810.694,5898782.77,66,33932,52908,SETTLERS COVE,WEYMOUTH RD RAB,TONSON PL,29,Yes,2002/08/02 00:00:00+00,,,945,,,,,,,,,1765810.694,5898782.77
1769345.476,5901017.395,67,23360,50689,ALFRISTON RD (MANUREWA),FLEMING ST,CLAUDE RD,468,Yes,1992/08/17 00:00:00+00,,,8702,,,,,,,,,1769345.476,5901017.395
1769483.542,5901074.817,68,34049,50689,ALFRISTON RD (MANUREWA),CLAUDE RD,SCOTTS RD,620,Yes,2006/03/23 00:00:00+00,17:00,,16000,1600,98,0,2,0,0,0,2,1769483.542,5901074.817
1769679.19,5901156.125,69,23359,50689,ALFRISTON RD (MANUREWA),SCOTTS RD,BROUGH RD,830,Yes,2003/04/29 00:00:00+00,,,14302,,,,,,,,,1769679.19,5901156.125
1769891.586,5901244.293,70,34050,50689,ALFRISTON RD (MANUREWA),MOTORWAY OVERBRIDGE (1ST ABUTMENT),MOTORWAY OVERBRIDGE (2ND ABUTMENT),1061,Yes,2009/09/11 00:00:00+00,800,,16913,1808,96,1,2,1,0,0,3,1769891.586,5901244.293
1769963.883,5901274.624,71,34051,50689,ALFRISTON RD (MANUREWA),MOTORWAY OVERBRIDGE (2ND ABUTMENT),MAGIC WAY,1140,Yes,2011/08/26 00:00:00+00,1700,,15531,1758,97,1,2,0,0,0,2,1769963.883,5901274.624
1768826.06,5900623.43,72,23612,50809,BEAUMONTS WAY,WEYMOUTH RD,BLOSSOM LANE,170,Yes,2008/12/08 00:00:00+00,8:00,7D,979,124,98,1,1,0,0,0,1,1768826.06,5900623.43
1765730.535,5897817.573,73,23628,50818,BEIHLERS RD,WEYMOUTH RD,END,91,Yes,2003/08/22 00:00:00+00,,,642,,,,,,,,,1765730.535,5897817.573
1765791.41,5898524.422,74,23704,50862,BLANES RD,WEYMOUTH RD,EVANS RD,40,Yes,2002/08/02 00:00:00+00,,7D,1000,,86,8,3,2,1,0,6,1765791.41,5898524.422
1768226.647,5900129.019,75,24288,51103,COXHEAD RD,KITA RD,O'CONNELL ST,392,Yes,1991/07/08 00:00:00+00,,,6186,,86,8,3,2,1,0,6,1768226.647,5900129.019
1768339.707,5899632.918,76,24286,51103,COXHEAD RD,KOHIWI RD,MAHIA RD RAB,907,Yes,1991/07/08 00:00:00+00,,,6186,,86,8,3,2,1,0,6,1768339.707,5899632.918
1768707.425,5898919.126,77,24281,51103,COXHEAD RD,WATTLE FARM RD,MCQUARRIE AVE,1725,Yes,2003/02/12 00:00:00+00,,,6412,,,,,,,,,1768707.425,5898919.126
1766306.551,5899511.524,78,24353,51135,DAMIAN WAY,LEAVER PL,WEYMOUTH RD,152,Yes,2002/07/26 00:00:00+00,,,2298,,,,,,,,,1766306.551,5899511.524
1765859.32,5898287.2,79,24565,51247,ESTUARY RD (MANUREWA),MAIL AVE,EVANS RD,143,Yes,2010/04/28 00:00:00+00,800,7D,648,149,98,1,1,0,0,0,1,1765859.32,5898287.2
1765937.22,5898980.09,80,24571,51251,ETHERTON DR,WEYMOUTH RD,SILVER CREEK RD,0,Yes,1997/06/30 00:00:00+00,,,507,,,,,,,,,1765937.22,5898980.09
1765719.741,5898968.773,81,33879,51251,ETHERTON DR,SPARROW PL,REYLAND CLOSE,242,Yes,2011/08/25 00:00:00+00,1600,,1367,163,97,1,2,0,0,0,2,1765719.741,5898968.773
1765624.769,5898916.252,82,28329,51251,ETHERTON DR,REYLAND CLOSE,HAROBED PL,352,Yes,2005/01/28 00:00:00+00,17:00,,1402,192,98,2,0,0,0,0,0,1765624.769,5898916.252
1765507.872,5899177.393,83,28330,51251,ETHERTON DR,HAROBED PL,JANESE PL,702,Yes,2004/11/17 00:00:00+00,18:00,,1546,166,97,1,1,1,0,0,2,1765507.872,5899177.393
1765474.726,5899366.706,84,33880,51251,ETHERTON DR,NICHOLAS GIBBONS DR,PALMERS RD RAB,907,Yes,2011/08/25 00:00:00+00,1600,,2069,215,97,1,1,1,0,0,2,1765474.726,5899366.706
1765306.17,5898598.57,85,24839,51360,GIBBONS RD (MANUREWA),DOMAIN RD,CUL DE SAC,451,Yes,1992/04/15 00:00:00+00,,,125,,86,8,3,2,1,0,6,1765306.17,5898598.57
1765107.103,5907670.764,86,25003,51405,GREAT SOUTH RD (MANUKAU),GRANGE RD,MOTATAU RD,12399,Yes,1997/06/12 00:00:00+00,,,19193,,,,,,,,,1765107.103,5907670.764
1765411.463,5907184.276,87,25000,51405,GREAT SOUTH RD (MANUKAU),MAXWELL RD,SHIRLEY RD,12974,Yes,1996/01/17 00:00:00+00,,,13410,,,,,,,,,1765411.463,5907184.276
1766048.809,5906294.98,88,24994,51405,GREAT SOUTH RD (MANUKAU),TUI RD,CENTRAL AVE,14070,Yes,2005/06/16 00:00:00+00,17:00,,19355,1683,97,0,2,1,0,0,3,1766048.809,5906294.98
1766154.443,5906179.798,89,24992,51405,GREAT SOUTH RD (MANUKAU),WATSON PL,BIRDWOOD AVE,14229,Yes,1995/12/04 00:00:00+00,,,16654,,,,,,,,,1766154.443,5906179.798
1766955.139,5905689.775,90,24985,51405,GREAT SOUTH RD (MANUKAU),CAROLYN ST,CASPAR RD,15169,Yes,2007/03/17 00:00:00+00,8:00,,10708,1063,97,1,2,0,0,0,2,1766955.139,5905689.775
1767786.13,5904283.355,91,24976,51405,GREAT SOUTH RD (MANUKAU),REDOUBT RD,LAKEWOOD CRT,16829,Yes,1996/06/10 00:00:00+00,,,5520,,,,,,,,,1767786.13,5904283.355
1768329.721,5901963.756,92,25020,51405,GREAT SOUTH RD (MANUKAU),GRANDE VUE RD,HALSEY RD,19324,Yes,1993/11/05 00:00:00+00,,,12001,,85,10,2,1,2,0,5,1768329.721,5901963.756
1768626.472,5901128.94,93,25016,51405,GREAT SOUTH RD (MANUKAU),HILL RD,STATION RD,20224,Yes,1989/05/01 00:00:00+00,,,14850,,85,10,2,1,2,0,5,1768626.472,5901128.94
1769530.332,5899755.039,94,25010,51405,GREAT SOUTH RD (MANUKAU),MAHIA RD,PAPAKURA STREAM BRIDGE (1ST ABUT),21892,Yes,2000/09/11 00:00:00+00,,,13893,,,,,,,,,1769530.332,5899755.039
1769553.396,5899724.908,95,,51405,GREAT SOUTH RD (MANUKAU),,,21931,Yes,2003/07/28 00:00:00+00,,,15788,,,,,,,,,1769553.396,5899724.908
1765727.298,5898083.829,96,25038,51414,GREERS RD,WEYMOUTH RD,MAIL AVE,45,Yes,2002/08/02 00:00:00+00,,,283,,,,,,,,,1765727.298,5898083.829
1765753.04,5897957.01,97,25120,51462,HAZARDS RD,WEYMOUTH RD,END,96,Yes,2005/04/27 00:00:00+00,13:00,,379,63,91,6,2,1,0,0,3,1765753.04,5897957.01
1766531.091,5899956.97,98,25364,51582,JOHN WALKER DR,WEYMOUTH RD,LANDETTE RD,99,Yes,2010/03/22 00:00:00+00,800,,2263,355,98,1,1,0,0,0,1,1766531.091,5899956.97
1766473.656,5900660.091,99,25369,51582,JOHN WALKER DR,TUNA PL,ORATU PL,837,Yes,2004/02/25 00:00:00+00,,,1993,,98,1,1,0,0,0,1,1766473.656,5900660.091
1766471.212,5900718.864,100,34475,51582,JOHN WALKER DR,ORATU PL,WORDSWORTH AVE,896,Yes,2001/09/21 00:00:00+00,,,1615,,86,8,3,2,1,0,6,1766471.212,5900718.864
1767894.469,5900312.516,101,25524,51671,KIRTON CRES,WILLIAM AVE (AT TEE),COLES PL,105,Yes,2003/11/14 00:00:00+00,,,1455,,,,,,,,,1767894.469,5900312.516
1769507.91,5899789.23,102,25753,51790,MAHIA RD,GREAT SOUTH RD,BEAUMONTS WAY EXTN,0,Yes,1997/06/30 00:00:00+00,,,9367,,,,,,,,,1769507.91,5899789.23
1768806.315,5899532.853,103,34779,51790,MAHIA RD,FIELDS RD,BOON ST,749,Yes,2012/05/23 00:00:00+00,1200,,16033,1511,96,1,2,1,0,0,3,1768806.315,5899532.853
1768486.597,5899411.881,104,33901,51790,MAHIA RD,COXHEAD RD RAB,HOBART CRES,1098,Yes,1989/10/06 00:00:00+00,16:00,,10081,903,85,10,2,1,2,0,5,1768486.597,5899411.881
1767373.76,5899097.116,105,25739,51790,MAHIA RD,ANGLERS WAY,SYKES RD,2291,Yes,1992/09/10 00:00:00+00,,,6879,,,,,,,,,1767373.76,5899097.116
1766839.763,5899228.846,106,28733,51790,MAHIA RD,SANDWICK DR,GLENVEAGH PARK DR,2888,Yes,2002/08/21 00:00:00+00,,,12407,,,,,,,,,1766839.763,5899228.846
1765397.59,5898013.689,107,25898,51877,MCINNES RD,LANE RD,OCEAN VIEW RD,272,Yes,1992/04/13 00:00:00+00,,,390,,86,8,3,2,1,0,6,1765397.59,5898013.689
1765321.469,5898025.481,108,34296,51877,MCINNES RD,OCEAN VIEW RD,BEACH RD,348,Yes,2011/02/28 00:00:00+00,800,,211,30,99,1,0,0,0,0,0,1765321.469,5898025.481
1765624.122,5898101.584,109,25917,51884,MCLEOD RD (MANUREWA),WEYMOUTH RD,SUWYN PL,60,Yes,2003/08/22 00:00:00+00,,,734,,,,,,,,,1765624.122,5898101.584
1765328.604,5898147.052,110,25915,51884,MCLEOD RD (MANUREWA),LANE RD,BEACH RD,360,Yes,2011/09/19 00:00:00+00,1600,,210,34,98,1,1,0,0,0,1,1765328.604,5898147.052
1765264.237,5898157.198,111,25914,51884,MCLEOD RD (MANUREWA),BEACH RD,DOMAIN RD,425,Yes,2003/08/22 00:00:00+00,,,186,,,,,,,,,1765264.237,5898157.198
1767167.95,5900112.41,112,25991,51921,MINTON PL,WEYMOUTH RD,CUL DE SAC,0,Yes,1992/04/15 00:00:00+00,,,184,,86,8,3,2,1,0,6,1767167.95,5900112.41
1765838.739,5899565.915,113,26332,52064,PALMERS RD,BARNEYS FARM RD,TAITIMU DR,470,Yes,2011/12/05 00:00:00+00,1600,,5203,432,97,1,2,0,0,0,2,1765838.739,5899565.915
1766866.127,5900523.979,114,26782,52280,ROWANDALE AVE,RONALD PL,AARTS AVE,493,Yes,1998/02/24 00:00:00+00,,,4507,,,,,,,,,1766866.127,5900523.979
1765570.72,5897844.249,115,26786,52281,ROYS RD,WEYMOUTH RD (RHS),OCEAN VIEW RD,72,Yes,2008/09/26 00:00:00+00,14:00,,808,111,93,1,5,1,0,0,6,1765570.72,5897844.249
1765353.5,5897877.98,116,26785,52281,ROYS RD,OCEAN VIEW RD,END,292,Yes,1992/05/05 00:00:00+00,,,395,,86,8,3,2,1,0,6,1765353.5,5897877.98
1767481.338,5901132.22,117,33815,52288,RUSSELL RD (MANUREWA),MONTILLA PL,DEVERON RD,1082,Yes,2011/09/07 00:00:00+00,800,,8467,925,97,1,2,0,0,0,2,1767481.338,5901132.22
1767306.501,5901255.837,118,26801,52288,RUSSELL RD (MANUREWA),KENT RD,SWALLOW DR,1297,Yes,2003/01/31 00:00:00+00,,,9760,,,,,,,,,1767306.501,5901255.837
1767125.933,5899562.872,119,34644,52436,SYKES RD,MOUNTFORT PARK RAB,ASHMERE LANE,499,Yes,2004/03/12 00:00:00+00,,,1525,,,,,,,,,1767125.933,5899562.872
1767199.723,5899387.647,120,34645,52436,SYKES RD,ASHMERE LANE,CELMISIA PL,687,Yes,2002/08/21 00:00:00+00,,,2649,,86,8,3,2,1,0,6,1767199.723,5899387.647
1765270.13,5898379.18,121,27444,52607,WAIMAI AVE,DOMAIN RD (LHS),CUL DE SAC,452,Yes,1992/04/13 00:00:00+00,,,84,,86,8,3,2,1,0,6,1765270.13,5898379.18
1766659.846,5899861.354,122,28607,53130,GLENVEAGH PARK DR,WEYMOUTH RD,BOHOLA RISE,40,Yes,2002/08/03 00:00:00+00,,,532,,,,,,,,,1766659.846,5899861.354
1766830.977,5903916.585,123,34502,51702,LAMBIE DR (NORTHBOUND),MOTORWAY OVERBRIDGE (1ST ABUTMENT),MOTORWAY OVERBRIDGE (2ND ABUTMENT),235,Yes,2000/08/18 00:00:00+00,,,7397,,,,,,,,,1766830.977,5903916.585
1766722.359,5904563.209,124,34504,51702,LAMBIE DR (NORTHBOUND),RONWOOD AVE RAB,CAVENDISH DR (LHS),942,Yes,1991/08/30 00:00:00+00,,,4080,,,,,,,,,1766722.359,5904563.209
1766481.02,5905157.66,125,25606,51702,LAMBIE DR (NORTHBOUND),IHAKA PL,PUHINUI RD,1587,Yes,1998/10/15 00:00:00+00,,,7177,,,,,,,,,1766481.02,5905157.66
1767317.027,5904089.388,126,23587,50798,BARROWCLIFFE PL,MANUKAU STATION RD (WESTBOUND),KARINA WILLIAMS WAY,50,Yes,2004/03/27 00:00:00+00,,,833,,,,,,,,,1767317.027,5904089.388
1767652,5904241.2,127,24168,51045,CLIST CRES,MANUKAU STATION (WEST),MANUKAU STATION (EAST/KERBLINE),123,Yes,2001/09/12 00:00:00+00,,,437,,,,,,,,,1767652,5904241.2
1767111.02,5904099.667,128,35439,51142,DAVIES AVE,MANUKAU STATION RD (EASTBOUND),PUTNEY WAY,12,Yes,1993/10/11 00:00:00+00,,,5995,,,,,,,,,1767111.02,5904099.667
1767777.7,5904298.644,129,26652,52211,REDOUBT RD (MANUKAU) (SW),GREAT SOUTH RD (LHS),MOTORWAY OVERBRIDGE (1ST ABUTMENT),0,Yes,1997/06/12 00:00:00+00,,,7621,,,,,,,,,1767777.7,5904298.644
1768023.933,5904351.036,130,30270,52211,REDOUBT RD (MANUKAU) (SW),MOTORWAY OVERBRIDGE (1ST ABUTMENT),MOTORWAY OVERBRIDGE (2ND ABUTMENT),250,Yes,1992/10/16 00:00:00+00,,,21335,,85,10,2,1,2,0,5,1768023.933,5904351.036
1768091.536,5904369.415,131,34576,52211,REDOUBT RD (MANUKAU) (SW),MOTORWAY OVERBRIDGE (2ND ABUTMENT),END DIVIDED MEDIAN,320,Yes,2005/07/23 00:00:00+00,7:00,,24164,2094,95,1,2,0,,0,2,1768091.536,5904369.415
1768180.585,5904388.873,132,34577,52211,REDOUBT RD (MANUKAU) (SW),END DIVIDED MEDIAN,DIORELLA DR,412,Yes,2001/11/19 00:00:00+00,,,,,,,,,,,,1768180.585,5904388.873
1771626.009,5881677.17,133,1843,70490,PUKEKOHE EAST RD,START PASSING LANE (POWERPOLE RHS),VALLEY ROYAL WAY,1098,Yes,1997/04/15 00:00:00+00,,,7896,,78,10,4,4,4,0,12,1771626.009,5881677.17
1772019.634,5881623.922,134,1845,70490,PUKEKOHE EAST RD,VALLEY ROYAL WAY,END PASSING LANE (POWERPOLE RHS),1497,Yes,2003/10/30 00:00:00+00,16:00,,10147,1078,,,,,,,,1772019.634,5881623.922
1773252.186,5881597.707,135,462,70490,PUKEKOHE EAST RD,RUNCIMAN RD,MORGAN RD (POWERPOLE LHS),2762,Yes,2010/12/17 00:00:00+00,1700,,12116,1150,90,2,5,2,1,0,8,1773252.186,5881597.707
1775259.251,5881740.337,136,35726,70409,MILL RD (BOMBAY),ENTRANCE (139 MILL RD),SPEED RESTRICTION,1500,Yes,2005/04/05 00:00:00+00,13:00,,13234,1354,91,2,3,1,3,0,7,1775259.251,5881740.337
1742519.663,5918594.382,137,11550,40497,RANUI AVE,POOKS RD,KAHIKATEA PL,20,Yes,1980/03/11 00:00:00+00,,7D,231,,86,8,3,2,1,0,6,1742519.663,5918594.382
1743100.996,5918542.651,138,10968,40236,METCALFE RD,RANUI STATION RD,POOKS RD,990,Yes,1991/08/06 00:00:00+00,,7D,5068,,85,10,2,1,2,0,5,1743100.996,5918542.651
1742982.598,5918387.865,139,13901,40236,METCALFE RD,MUNROE RD RAB,JILLIAN DR,1192,Yes,2008/06/02 00:00:00+00,,7D,3807,,85,10,2,1,2,0,5,1742982.598,5918387.865
1742420.683,5917854.816,140,13160,40236,METCALFE RD,RANUI AVE,ERIC GIFFORD DR,2001,Yes,1993/03/31 00:00:00+00,,7D,1284,,86,8,3,2,1,0,6,1742420.683,5917854.816
1743144.884,5918258.852,141,12973,47170,GREENBERRY DR,MUNROE RD,FERNGROVE AVE,50,Yes,2008/06/02 00:00:00+00,,7D,446,,86,8,3,2,1,0,6,1743144.884,5918258.852
1767208.969,5904512.615,142,29061,52047,OSTERLEY WAY,AMERSHAM WAY,RONWOOD AVE RAB,387,Yes,2004/03/12 00:00:00+00,,,3639,,97,1,1,1,0,0,2,1767208.969,5904512.615
1767140.617,5904221.146,143,26574,52173,PUTNEY WAY,DAVIES AVE,OSTERLEY WAY (LHS),50,Yes,2004/03/20 00:00:00+00,,,2406,,,,,,,,,1767140.617,5904221.146
1767586.96,5904631.93,144,26756,52261,RONWOOD AVE (WESTBOUND),GREAT SOUTH RD (RHS),LEYTON WAY,0,Yes,1997/06/20 00:00:00+00,,,7868,,85,10,2,1,2,0,5,1767586.96,5904631.93
1767482.847,5904610.246,145,26755,52261,RONWOOD AVE (WESTBOUND),LEYTON WAY,AMERSHAM WAY,103,Yes,1997/06/20 00:00:00+00,,,5846,,,,,,,,,1767482.847,5904610.246
1767357.597,5904603.686,146,26754,52261,RONWOOD AVE (WESTBOUND),AMERSHAM WAY,OSTERLEY WAY RAB,227,Yes,1997/06/20 00:00:00+00,16:00,,4845,704,85,10,2,1,2,0,5,1767357.597,5904603.686
1759044.904,5906729.311,147,28251,51668,KIRKBRIDE RD,ASCOT RD,VISCOUNT ST,913,Yes,2003/03/09 00:00:00+00,,,,,,,,,,,,1759044.904,5906729.311
1758800.611,5908189.739,148,40709,51668,KIRKBRIDE RD,TAPUWAE WAY,MOUNTAIN RD RAB,2404,Yes,2007/11/14 00:00:00+00,15:00,,3172,344,96,1,2,1,0,0,3,1758800.611,5908189.739
1758793.513,5908226.052,149,,51668,KIRKBRIDE RD,,,2523,Yes,1999/01/11 00:00:00+00,,,2653,,,,,,,,,1758793.513,5908226.052
1759309.026,5908341.292,150,23536,50773,BADER DR (EASTBOUND),MCKENZIE RD (RHS),END ISLAND RHS,0,Yes,1998/11/27 00:00:00+00,,,6738,,,,,,,,,1759309.026,5908341.292
1759392.862,5908309.148,151,23535,50773,BADER DR (EASTBOUND),END ISLAND RHS,CESSNA PL,104,Yes,2003/04/02 00:00:00+00,,,6633,,,,,,,,,1759392.862,5908309.148
1759552.774,5908081.336,152,23534,50773,BADER DR (EASTBOUND),VENTURA ST,TAGATA WAY,391,Yes,2012/03/13 00:00:00+00,800,,7501,885,98,1,1,0,0,0,1,1759552.774,5908081.336
1760321.029,5907063.331,153,33867,50773,BADER DR (EASTBOUND),ORLY AVE RAB,MASCOT AVE RAB,1737,Yes,2003/04/02 00:00:00+00,,,15432,,,,,,,,,1760321.029,5907063.331
1760817.61,5907172.385,154,23525,50773,BADER DR (EASTBOUND),MOTORWAY OVERBRIDGE (1ST ABUTMENT),MOTORWAY OVERBRIDGE (2ND ABUTMENT),2277,Yes,2003/04/02 00:00:00+00,,,,,,,,,,,,1760817.61,5907172.385
1760877.435,5907224.246,155,33869,50773,BADER DR (EASTBOUND),MOTORWAY OVERBRIDGE (2ND ABUTMENT),RYE CRT,2355,Yes,2005/12/01 00:00:00+00,15:00,,23297,2099,97,1,1,1,0,0,2,1760877.435,5907224.246
1760932.403,5907272.648,156,33870,50773,BADER DR (EASTBOUND),RYE CRT,ROBERTSON RD RAB,2425,Yes,2004/06/09 00:00:00+00,,,21755,,,,,,,,,1760932.403,5907272.648
1759815.48,5906940.558,157,25500,51656,KILLINGTON CRES,ORLY AVE,HARWELL PL,25,Yes,2003/02/21 00:00:00+00,,,710,,,,,,,,,1759815.48,5906940.558
1764780.514,5905420.927,158,25458,51638,KENDERDINE RD,WYLLIE RD,VERDI ST,300,Yes,2004/05/07 00:00:00+00,,,3074,,97,0,2,1,0,0,3,1764780.514,5905420.927
1764966.274,5904957.02,159,25456,51638,KENDERDINE RD,CHESTNUT ST,BRIDGE ST,800,Yes,2004/05/07 00:00:00+00,,,4826,,97,1,1,1,0,0,2,1764966.274,5904957.02
1765025.026,5904723.314,160,33778,51638,KENDERDINE RD,MILAN RD,PUHINUI RD (MONUMENT LHS),1041,Yes,2012/05/17 00:00:00+00,1700,,9608,966,96,1,3,0,0,0,3,1765025.026,5904723.314
1764899.23,5904748.12,161,25968,51911,MILAN RD,RAYMOND RD,KENDERDINE RD,642,Yes,2010/04/28 00:00:00+00,1600,7D,2078,300,98,0,1,1,0,0,2,1764899.23,5904748.12
1764771.123,5904629.276,162,26639,52207,RAYMOND RD,PUHINUI RD,MILAN RD,50,Yes,2003/01/16 00:00:00+00,,,170,,,,,,,,,1764771.123,5904629.276
1764673.15,5905765.77,163,27728,52706,WYLLIE RD (PAPATOETOE),STATION RD,KENDERDINE RD,0,Yes,1991/11/14 00:00:00+00,,,3391,,,,,,,,,1764673.15,5905765.77
1764532.207,5904360.758,164,27771,52726,NOEL BURNSIDE RD,BURRELL AVE,GOLDEN ARCHES PL,110,Yes,1992/12/17 00:00:00+00,,,3386,,,,,,,,,1764532.207,5904360.758
1764530.107,5904316.456,165,33804,52726,NOEL BURNSIDE RD,GOLDEN ARCHES PL,DIVERSEY LANE,153,Yes,1998/02/05 00:00:00+00,,,27102,,,,,,,,,1764530.107,5904316.456
1765775.24,5904748.96,166,23794,50893,BRETT AVE (PAPATOETOE),PLUNKET AVE,GRAYSON AVE,50,Yes,2003/01/16 00:00:00+00,,,624,,,,,,,,,1765775.24,5904748.96
1767112.191,5904754.33,167,24016,50982,CAVENDISH DR (WESTBOUND),SHARKEY ST,JACK CONWAY AVE,369,Yes,1997/05/25 00:00:00+00,,,8075,,,,,,,,,1767112.191,5904754.33
1767022.453,5904723.018,168,27785,50982,CAVENDISH DR (WESTBOUND),JACK CONWAY AVE,LAMBIE DR (LHS),464,Yes,1995/11/20 00:00:00+00,,,10077,,,,,,,,,1767022.453,5904723.018
1766012.932,5904495.229,169,26341,50982,CAVENDISH DR (WESTBOUND),GRAYSON AVE,PLUNKET AVE (LHS),1507,Yes,2010/07/16 00:00:00+00,16:00,7D,18453,1884,92,1,3,2,2,0,7,1766012.932,5904495.229
1764903.193,5903902.511,170,32432,50982,CAVENDISH DR (WESTBOUND),NOEL BURNSIDE DR (LHS),MOTORWAY UNDERPASS (CENTRE PILLAR),2790,Yes,1991/08/14 00:00:00+00,,,1500,,85,10,2,1,2,0,5,1764903.193,5903902.511
1767014.444,5905487.67,171,26553,52162,PUHINUI RD (EAST),GREAT SOUTH RD,EDORVALE AVE,101,Yes,2011/09/19 00:00:00+00,1400,,1131,344,98,1,1,0,0,0,1,1767014.444,5905487.67
